Name,Life Expectancy
"Kent County, Rhode Island",78.8702702702703
"Kent County, Texas",
"Kenton County, Kentucky",75.19268292682924
"Keokuk County, Iowa",79.775
"Kern County, California",76.83134328358211
"Kerr County, Texas",78.44
"Kershaw County, South Carolina",75.38000000000002
"Ketchikan Gateway Borough, Alaska",79.85
"Kewaunee County, Wisconsin",81.33333333333333
"Keweenaw County, Michigan",82.7
"Keya Paha County, Nebraska",
"Kidder County, North Dakota",84.6
"Kimball County, Nebraska",77.3
"Kimble County, Texas",81.69999999999999
"King County, Texas",
"King County, Washington",81.20185185185186
"King George County, Virginia",78.86
"King William County, Virginia",75.925
"King and Queen County, Virginia",78.5
"Kingfisher County, Oklahoma",80.69999999999999
"Kingman County, Kansas",78.76666666666667
"Kings County, California",78.425
"Kings County, New York",80.06123595505619
"Kingsbury County, South Dakota",79.35
"Kinney County, Texas",
"Kiowa County, Colorado",78.2
"Kiowa County, Kansas",80.8
"Kiowa County, Oklahoma",72.2
"Kit Carson County, Colorado",80.03333333333335
"Kitsap County, Washington",79.3808510638298
"Kittitas County, Washington",80.7375
"Kittson County, Minnesota",79.95
"Klamath County, Oregon",77.63000000000002
"Kleberg County, Texas",76.58000000000001
"Klickitat County, Washington",82.73333333333333
"Knott County, Kentucky",73.84
"Knox County, Illinois",76.27333333333331
"Knox County, Indiana",75.64
"Knox County, Kentucky",73.475
"Knox County, Maine",78.85
"Knox County, Missouri",77.35
"Knox County, Nebraska",79.63333333333334
"Knox County, Ohio",77.175
"Knox County, Tennessee",76.04699999999998
"Knox County, Texas",77.05000000000001
"Kodiak Island Borough, Alaska",80.39999999999999
"Koochiching County, Minnesota",78.75
"Kootenai County, Idaho",79.4
"Kosciusko County, Indiana",77.94736842105262
"Kossuth County, Iowa",79.75
"Kusilvak Census Area, Alaska",
"La Crosse County, Wisconsin",79.26315789473684
"La Paz County, Arizona",76.72857142857143
"La Plata County, Colorado",81.72
"La Salle County, Illinois",77.35357142857143
"La Salle County, Texas",79.2
"La Salle Parish, Louisiana",77.8
"LaGrange County, Indiana",79.2125
"LaMoure County, North Dakota",80.35
"LaPorte County, Indiana",75.55357142857143
"Labette County, Kansas",75.15
"Lac qui Parle County, Minnesota",79.16666666666667
"Lackawanna County, Pennsylvania",76.66491228070177
"Laclede County, Missouri",75.71666666666667
"Lafayette County, Arkansas",73.55
"Lafayette County, Florida",77.2
"Lafayette County, Mississippi",77.87777777777778
"Lafayette County, Missouri",77.05714285714285
"Lafayette County, Wisconsin",82.46000000000001
"Lafayette Parish, Louisiana",77.77027027027027
"Lafourche Parish, Louisiana",75.55714285714286
"Lake County, California",74.82142857142857
"Lake County, Colorado",78.6
"Lake County, Florida",77.76470588235294
"Lake County, Illinois",80.17972027972027
"Lake County, Indiana",75.1725663716814
"Lake County, Michigan",78.35
"Lake County, Minnesota",79.7
"Lake County, Montana",79.9375
"Lake County, Ohio",78.00714285714285
"Lake County, Oregon",79.15
"Lake County, South Dakota",83.53333333333335
"Lake County, Tennessee",73.5
"Lake and Peninsula Borough, Alaska",77.0
"Lake of the Woods County, Minnesota",83.35
"Lamar County, Alabama",74.86666666666667
"Lamar County, Georgia",74.5
"Lamar County, Mississippi",76.3125
"Lamar County, Texas",74.39166666666665
"Lamb County, Texas",77.08
"Lamoille County, Vermont",80.64285714285714
"Lampasas County, Texas",78.475
"Lancaster County, Nebraska",79.26615384615386
"Lancaster County, Pennsylvania",79.84183673469389
"Lancaster County, South Carolina",75.46153846153845
"Lancaster County, Virginia",78.4
"Lander County, Nevada",79.8
"Lane County, Kansas",79.8
"Lane County, Oregon",78.76455696202531
"Langlade County, Wisconsin",79.76
"Lanier County, Georgia",76.75
"Lapeer County, Michigan",77.9909090909091
"Laramie County, Wyoming",80.44117647058822
"Larimer County, Colorado",80.54590163934425
"Larue County, Kentucky",74.675
"Las Animas County, Colorado",78.61666666666666
"Lassen County, California",76.425
"Latah County, Idaho",80.3
"Latimer County, Oklahoma",76.56666666666666
"Lauderdale County, Alabama",74.65454545454546
"Lauderdale County, Mississippi",74.43333333333334
"Lauderdale County, Tennessee",74.0625
"Laurel County, Kentucky",75.09090909090911
"Laurens County, Georgia",73.69166666666666
"Laurens County, South Carolina",75.45333333333332
"Lavaca County, Texas",78.98333333333333
"Lawrence County, Alabama",73.74285714285715
"Lawrence County, Arkansas",76.95
"Lawrence County, Illinois",72.38
"Lawrence County, Indiana",74.78
"Lawrence County, Kentucky",73.25999999999999
"Lawrence County, Mississippi",73.63333333333334
"Lawrence County, Missouri",76.55714285714285
"Lawrence County, Ohio",74.22500000000001
"Lawrence County, Pennsylvania",76.98928571428571
"Lawrence County, South Dakota",79.26
"Lawrence County, Tennessee",74.96363636363635
"Le Flore County, Oklahoma",74.41666666666667
"Le Sueur County, Minnesota",81.35000000000001
"Lea County, New Mexico",76.94375
"Leake County, Mississippi",73.94
"Leavenworth County, Kansas",77.33571428571429
"Lebanon County, Pennsylvania",78.94838709677421
"Lee County, Alabama",77.54782608695652
"Lee County, Arkansas",73.475
"Lee County, Florida",78.68750000000001
"Lee County, Georgia",77.75
"Lee County, Illinois",78.0
"Lee County, Iowa",76.92727272727271
"Lee County, Kentucky",72.66666666666667
"Lee County, Mississippi",77.3722222222222
"Lee County, North Carolina",75.94615384615385
"Lee County, South Carolina",73.28333333333332
"Lee County, Texas",78.30000000000001
"Lee County, Virginia",77.0
"Leelanau County, Michigan",82.67999999999999
"Leflore County, Mississippi",72.6875
"Lehigh County, Pennsylvania",79.35
"Lemhi County, Idaho",79.13333333333333
"Lenawee County, Michigan",77.9478260869565
"Lenoir County, North Carolina",74.2857142857143
"Leon County, Florida",77.57543859649125
"Leon County, Texas",81.93333333333334
"Leslie County, Kentucky",74.03333333333333
"Letcher County, Kentucky",72.87142857142858
"Levy County, Florida",74.925
"Lewis County, Idaho",81.85
"Lewis County, Kentucky",75.725
"Lewis County, Missouri",77.07499999999999
"Lewis County, New York",84.74285714285715
"Lewis County, Tennessee",75.75
"Lewis County, Washington",78.31500000000003
"Lewis County, West Virginia",74.28
"Lewis and Clark County, Montana",79.27857142857144
"Lexington County, South Carolina",77.73943661971829
"Lexington city, Virginia",78.6
"Liberty County, Florida",75.85
"Liberty County, Georgia",75.97
"Liberty County, Montana",77.9
"Liberty County, Texas",76.1076923076923
"Licking County, Ohio",77.0290322580645
"Limestone County, Alabama",75.98125000000002
"Limestone County, Texas",76.3
"Lincoln County, Arkansas",76.025
"Lincoln County, Colorado",80.8
"Lincoln County, Georgia",76.35
"Lincoln County, Idaho",79.1
"Lincoln County, Kansas",80.3
"Lincoln County, Kentucky",73.26
"Lincoln County, Maine",79.01428571428572
"Lincoln County, Minnesota",81.3
"Lincoln County, Mississippi",73.26666666666667
"Lincoln County, Missouri",76.62857142857142
"Lincoln County, Montana",78.82000000000001
"Lincoln County, Nebraska",79.7125
"Lincoln County, Nevada",78.85
"Lincoln County, New Mexico",81.675
"Lincoln County, North Carolina",77.27222222222224
"Lincoln County, Oklahoma",76.67142857142858
"Lincoln County, Oregon",77.91176470588235
"Lincoln County, South Dakota",80.75
"Lincoln County, Tennessee",75.41111111111111
"Lincoln County, Washington",81.05
"Lincoln County, West Virginia",72.58
"Lincoln County, Wisconsin",78.28888888888889
"Lincoln County, Wyoming",80.55
"Lincoln Parish, Louisiana",77.30000000000001
"Linn County, Iowa",79.32954545454548
"Linn County, Kansas",78.2
"Linn County, Missouri",76.53999999999999
"Linn County, Oregon",77.88571428571429
"Lipscomb County, Texas",81.25
"Litchfield County, Connecticut",80.0891304347826
"Little River County, Arkansas",75.6
"Live Oak County, Texas",78.65
"Livingston County, Illinois",77.33
"Livingston County, Kentucky",75.0
"Livingston County, Michigan",79.33859649122806
"Livingston County, Missouri",77.875
"Livingston County, New York",81.16153846153846
"Livingston Parish, Louisiana",76.03999999999999
"Llano County, Texas",78.84
"Logan County, Arkansas",75.88333333333333
"Logan County, Colorado",78.18333333333334
"Logan County, Illinois",77.175
"Logan County, Kansas",79.8
"Logan County, Kentucky",75.16666666666667
"Logan County, Nebraska",77.6
"Logan County, North Dakota",79.3
"Logan County, Ohio",76.91818181818181
"Logan County, Oklahoma",77.9875
"Logan County, West Virginia",75.83333333333333
"Long County, Georgia",76.44999999999999
"Lonoke County, Arkansas",74.99999999999999
"Lorain County, Ohio",76.86666666666667
"Los Alamos County, New Mexico",83.16666666666667
"Los Angeles County, California",80.56164009111592
"Loudon County, Tennessee",76.10999999999999
"Loudoun County, Virginia",81.86222222222224
"Louisa County, Iowa",80.7
"Louisa County, Virginia",77.56666666666666
"Loup County, Nebraska",
"Love County, Oklahoma",76.1
"Loving County, Texas",
"Lowndes County, Alabama",73.7
"Lowndes County, Georgia",75.692
"Lowndes County, Mississippi",76.06153846153846
"Lubbock County, Texas",76.93275862068964
"Lucas County, Iowa",77.30000000000001
"Lucas County, Ohio",75.12357723577237
"Luce County, Michigan",81.5
"Lumpkin County, Georgia",77.39999999999999
"Luna County, New Mexico",76.76666666666667
"Lunenburg County, Virginia",76.00000000000001
"Luzerne County, Pennsylvania",76.52828282828283
"Lycoming County, Pennsylvania",79.07037037037036
"Lyman County, South Dakota",82.35
"Lynchburg city, Virginia",76.32666666666667
"Lynn County, Texas",78.66666666666667
"Lyon County, Iowa",81.06666666666666
"Lyon County, Kansas",78.08749999999999
"Lyon County, Kentucky",77.1
"Lyon County, Minnesota",80.02857142857142
"Lyon County, Nevada",78.0375
"Mackinac County, Michigan",81.94000000000001
"Macomb County, Michigan",77.11960784313725
"Macon County, Alabama",73.07272727272726
"Macon County, Georgia",76.89999999999999
"Macon County, Illinois",76.38235294117646
"Macon County, Missouri",77.32000000000001
"Macon County, North Carolina",78.04444444444444
"Macon County, Tennessee",74.0
"Macoupin County, Illinois",77.41666666666667
"Madera County, California",77.90454545454546
"Madison County, Alabama",76.79852941176472
"Madison County, Arkansas",75.5
"Madison County, Florida",76.14
"Madison County, Georgia",75.30000000000001
"Madison County, Idaho",79.16666666666666
"Madison County, Illinois",76.435
"Madison County, Indiana",75.23055555555554
"Madison County, Iowa",80.2
"Madison County, Kentucky",76.14117647058822
"Madison County, Mississippi",78.79
"Madison County, Missouri",74.15
"Madison County, Montana",84.13333333333334
"Madison County, Nebraska",79.66666666666667
"Madison County, New York",81.9
"Madison County, North Carolina",78.66666666666667
"Madison County, Ohio",76.59090909090908
"Madison County, Tennessee",74.97999999999999
"Madison County, Texas",74.93333333333334
"Madison County, Virginia",78.2
"Madison Parish, Louisiana",71.4
"Magoffin County, Kentucky",72.76666666666667
"Mahaska County, Iowa",78.22857142857143
"Mahnomen County, Minnesota",77.19999999999999
"Mahoning County, Ohio",75.20882352941175
"Major County, Oklahoma",76.86666666666666
"Malheur County, Oregon",77.77142857142857
"Manassas Park city, Virginia",80.35
"Manassas city, Virginia",80.3
"Manatee County, Florida",78.9972972972973
"Manistee County, Michigan",77.775
"Manitowoc County, Wisconsin",79.62499999999999
"Marathon County, Wisconsin",80.41111111111111
"Marengo County, Alabama",75.2
"Maricopa County, Arizona",78.58918205804753
"Maries County, Missouri",79.2
"Marin County, California",83.38823529411765
"Marinette County, Wisconsin",79.13636363636364
"Marion County, Alabama",74.35714285714286
"Marion County, Arkansas",75.475
"Marion County, Florida",75.44814814814815
"Marion County, Georgia",76.45
"Marion County, Illinois",75.62500000000001
"Marion County, Indiana",75.01435406698566
"Marion County, Iowa",78.675
"Marion County, Kansas",78.1
"Marion County, Kentucky",76.26666666666667
"Marion County, Mississippi",71.65
"Marion County, Missouri",76.775
"Marion County, Ohio",75.02941176470587
"Marion County, Oregon",79.30877192982456
"Marion County, South Carolina",73.75
"Marion County, Tennessee",74.36666666666666
"Marion County, Texas",72.53333333333335
"Marion County, West Virginia",76.4
"Mariposa County, California",78.4
"Marlboro County, South Carolina",73.72857142857143
"Marquette County, Michigan",78.94999999999999
"Marquette County, Wisconsin",78.8
"Marshall County, Alabama",74.83333333333336
"Marshall County, Illinois",76.72
"Marshall County, Indiana",78.94166666666666
"Marshall County, Iowa",79.03999999999999
"Marshall County, Kansas",78.975
"Marshall County, Kentucky",75.75000000000001
"Marshall County, Minnesota",85.35000000000001
"Marshall County, Mississippi",74.02
"Marshall County, Oklahoma",77.825
"Marshall County, South Dakota",
"Marshall County, Tennessee",75.32
"Marshall County, West Virginia",75.17777777777778
"Martin County, Florida",81.60645161290323
"Martin County, Indiana",78.36666666666666
"Martin County, Kentucky",74.65
"Martin County, Minnesota",81.3
"Martin County, North Carolina",77.08000000000001
"Martin County, Texas",84.19999999999999
"Martinsville city, Virginia",73.75
"Mason County, Illinois",75.94999999999999
"Mason County, Kentucky",75.24
"Mason County, Michigan",77.9625
"Mason County, Texas",83.2
"Mason County, Washington",77.55833333333334
"Mason County, West Virginia",76.96666666666667
"Massac County, Illinois",74.775
"Matagorda County, Texas",76.35999999999999
"Matanuska-Susitna Borough, Alaska",78.98695652173912
"Mathews County, Virginia",82.0
"Maui County, Hawaii",80.88181818181818
"Maury County, Tennessee",76.62941176470588
"Maverick County, Texas",78.4888888888889
"Mayes County, Oklahoma",76.10000000000001
"McClain County, Oklahoma",76.35
"McCone County, Montana",81.8
"McCook County, South Dakota",77.35
"McCormick County, South Carolina",77.44999999999999
"McCracken County, Kentucky",74.84705882352941
"McCreary County, Kentucky",72.96666666666665
"McCulloch County, Texas",78.46666666666665
"McCurtain County, Oklahoma",75.64999999999999
"McDonald County, Missouri",76.775
"McDonough County, Illinois",78.55555555555557
"McDowell County, North Carolina",76.64
"McDowell County, West Virginia",75.6125
"McDuffie County, Georgia",74.03999999999999
"McHenry County, Illinois",79.54901960784312
"McHenry County, North Dakota",79.19999999999999
"McIntosh County, Georgia",77.36666666666667
"McIntosh County, North Dakota",80.3
"McIntosh County, Oklahoma",69.71666666666665
"McKean County, Pennsylvania",77.05000000000001
"McKenzie County, North Dakota",81.49999999999999
"McKinley County, New Mexico",76.07499999999999
"McLean County, Illinois",78.5939393939394
"McLean County, Kentucky",79.46666666666665
"McLean County, North Dakota",79.35
"McLennan County, Texas",76.79555555555555
"McLeod County, Minnesota",82.18571428571428
"McMinn County, Tennessee",74.82222222222221
"McMullen County, Texas",
"McNairy County, Tennessee",73.65714285714284
"McPherson County, Kansas",78.97142857142856
"McPherson County, Nebraska",
"McPherson County, South Dakota",80.4
"Meade County, Kansas",80.69999999999999
"Meade County, Kentucky",74.15
"Meade County, South Dakota",81.0
"Meagher County, Montana",75.8
"Mecklenburg County, North Carolina",78.51632653061222
"Mecklenburg County, Virginia",76.375
"Mecosta County, Michigan",77.8
"Medina County, Ohio",79.4888888888889
"Medina County, Texas",79.7
"Meeker County, Minnesota",80.66666666666667
"Meigs County, Ohio",76.75
"Meigs County, Tennessee",72.73333333333333
"Mellette County, South Dakota",77.2
"Menard County, Illinois",78.93333333333334
"Menard County, Texas",86.4
"Mendocino County, California",79.235
"Menifee County, Kentucky",75.15
"Menominee County, Michigan",82.17142857142858
"Menominee County, Wisconsin",81.5
"Merced County, California",78.28958333333334
"Mercer County, Illinois",78.975
"Mercer County, Kentucky",76.67999999999999
"Mercer County, Missouri",76.35
"Mercer County, New Jersey",78.86027397260273
"Mercer County, North Dakota",82.53333333333333
"Mercer County, Ohio",78.93333333333334
"Mercer County, Pennsylvania",77.26785714285712
"Mercer County, West Virginia",73.46875
"Meriwether County, Georgia",74.125
"Merrick County, Nebraska",78.8
"Merrimack County, New Hampshire",79.50285714285712
"Mesa County, Colorado",78.41851851851851
"Metcalfe County, Kentucky",74.73333333333333
"Miami County, Indiana",76.33000000000001
"Miami County, Kansas",79.7
"Miami County, Ohio",77.67142857142856
"Miami-Dade County, Florida",80.5551362683438
"Middlesex County, Connecticut",80.74117647058824
"Middlesex County, Massachusetts",81.70230263157896
"Middlesex County, New Jersey",80.70182926829273
"Middlesex County, Virginia",77.95000000000002
"Midland County, Michigan",79.84210526315788
"Midland County, Texas",78.12307692307695
"Mifflin County, Pennsylvania",78.59166666666665
"Milam County, Texas",77.58571428571427
"Millard County, Utah",82.5
"Mille Lacs County, Minnesota",77.42857142857143
"Miller County, Arkansas",73.22727272727273
"Miller County, Georgia",76.23333333333333
"Miller County, Missouri",76.49999999999999
"Mills County, Iowa",76.275
"Mills County, Texas",80.8
"Milwaukee County, Wisconsin",76.7435555555556
"Miner County, South Dakota",79.4
"Mineral County, Colorado",
"Mineral County, Montana",77.85
"Mineral County, Nevada",80.3
"Mineral County, West Virginia",76.67142857142856
"Mingo County, West Virginia",73.25714285714287
"Minidoka County, Idaho",79.32
"Minnehaha County, South Dakota",79.225
"Missaukee County, Michigan",78.1
"Mississippi County, Arkansas",74.35833333333333
"Mississippi County, Missouri",75.65
"Missoula County, Montana",79.13888888888889
"Mitchell County, Georgia",75.2
"Mitchell County, Iowa",81.10000000000001
"Mitchell County, Kansas",77.9
"Mitchell County, North Carolina",77.43333333333332
"Mitchell County, Texas",79.1
"Mobile County, Alabama",74.15961538461536
"Modoc County, California",79.8
"Moffat County, Colorado",77.92500000000001
"Mohave County, Arizona",75.09729729729727
"Moniteau County, Missouri",77.85
"Monmouth County, New Jersey",79.84626865671646
"Mono County, California",80.94999999999999
"Monona County, Iowa",75.6
"Monongalia County, West Virginia",77.69473684210527
"Monroe County, Alabama",75.04285714285713
"Monroe County, Arkansas",76.3
"Monroe County, Florida",79.42399999999999
"Monroe County, Georgia",77.03999999999999
"Monroe County, Illinois",79.96666666666665
"Monroe County, Indiana",78.84347826086956
"Monroe County, Iowa",76.46666666666667
"Monroe County, Kentucky",72.19999999999999
"Monroe County, Michigan",77.10263157894737
"Monroe County, Mississippi",75.81111111111112
"Monroe County, Missouri",80.63333333333334
"Monroe County, New York",79.30113636363639
"Monroe County, Ohio",77.67500000000001
"Monroe County, Pennsylvania",79.59333333333332
"Monroe County, Tennessee",75.05714285714285
"Monroe County, West Virginia",81.0
"Monroe County, Wisconsin",79.13333333333334
"Montague County, Texas",75.24000000000001
"Montcalm County, Michigan",78.68461538461538
"Monterey County, California",80.84186046511627
"Montezuma County, Colorado",80.82857142857144
"Montgomery County, Alabama",74.52037037037037
"Montgomery County, Arkansas",77.0
"Montgomery County, Georgia",77.33333333333333
"Montgomery County, Illinois",76.03750000000001
"Montgomery County, Indiana",78.44444444444446
"Montgomery County, Iowa",77.925
"Montgomery County, Kansas",75.72307692307693
"Montgomery County, Kentucky",76.14999999999999
"Montgomery County, Maryland",83.01299999999998
"Montgomery County, Mississippi",73.03333333333335
"Montgomery County, Missouri",76.475
"Montgomery County, New York",79.32666666666667
"Montgomery County, North Carolina",76.10000000000001
"Montgomery County, Ohio",75.34861111111111
"Montgomery County, Pennsylvania",80.24660194174756
"Montgomery County, Tennessee",75.52083333333333
"Montgomery County, Texas",78.0298245614035
"Montgomery County, Virginia",78.04545454545455
"Montmorency County, Michigan",76.56
"Montour County, Pennsylvania",79.375
"Montrose County, Colorado",79.38
"Moody County, South Dakota",77.2
"Moore County, North Carolina",80.76874999999998
"Moore County, Tennessee",78.2
"Moore County, Texas",78.55
"Mora County, New Mexico",77.7
"Morehouse Parish, Louisiana",71.68749999999999
"Morgan County, Alabama",75.64999999999999
"Morgan County, Colorado",79.7125
"Morgan County, Georgia",76.66
"Morgan County, Illinois",77.64
"Morgan County, Indiana",76.26923076923077
"Morgan County, Kentucky",73.97999999999999
"Morgan County, Missouri",75.35999999999999
"Morgan County, Ohio",76.57499999999999
"Morgan County, Tennessee",73.975
"Morgan County, Utah",78.4
"Morgan County, West Virginia",76.375
"Morrill County, Nebraska",78.5
"Morris County, Kansas",78.35
"Morris County, New Jersey",82.0295918367347
"Morris County, Texas",77.73333333333333
"Morrison County, Minnesota",81.975
"Morrow County, Ohio",77.06666666666666
"Morrow County, Oregon",80.5
"Morton County, Kansas",85.3
"Morton County, North Dakota",80.8
"Motley County, Texas",75.7
"Moultrie County, Illinois",77.64999999999999
"Mountrail County, North Dakota",74.1
"Mower County, Minnesota",80.72727272727272
"Muhlenberg County, Kentucky",74.22222222222223
"Multnomah County, Oregon",78.87278481012662
"Murray County, Georgia",74.66250000000001
"Murray County, Minnesota",81.39999999999999
"Murray County, Oklahoma",76.89999999999999
"Muscatine County, Iowa",80.15
"Muscogee County, Georgia",74.49583333333335
"Muskegon County, Michigan",76.95714285714286
"Muskingum County, Ohio",76.07894736842107
"Muskogee County, Oklahoma",73.5375
"Musselshell County, Montana",77.85
"Nacogdoches County, Texas",75.92727272727272
"Nance County, Nebraska",76.7
"Nantucket County, Massachusetts",81.85
"Napa County, California",81.33333333333334
"Nash County, North Carolina",76.37222222222223
"Nassau County, Florida",78.21666666666668
"Nassau County, New York",82.36617100371741
"Natchitoches Parish, Louisiana",76.17500000000001
"Natrona County, Wyoming",79.5294117647059
"Navajo County, Arizona",76.65862068965515
"Navarro County, Texas",77.47
"Nelson County, Kentucky",75.84444444444443
"Nelson County, North Dakota",77.6
"Nelson County, Virginia",77.76666666666667
"Nemaha County, Kansas",79.43333333333332
"Nemaha County, Nebraska",77.4
"Neosho County, Kansas",76.88
"Neshoba County, Mississippi",72.6857142857143
"Ness County, Kansas",78.45
"Nevada County, Arkansas",74.33333333333333
"Nevada County, California",80.04736842105261
"New Castle County, Delaware",77.77073170731705
"New Hanover County, North Carolina",77.83783783783785
"New Haven County, Connecticut",79.28777777777778
"New Kent County, Virginia",77.76666666666667
"New London County, Connecticut",79.57903225806453
"New Madrid County, Missouri",76.96000000000001
"New York County, New York",81.93502109704644
"Newaygo County, Michigan",78.05454545454546
"Newberry County, South Carolina",77.3875
"Newport County, Rhode Island",80.51500000000001
"Newport News city, Virginia",76.20526315789475
"Newton County, Arkansas",82.19999999999999
"Newton County, Georgia",75.76153846153846
"Newton County, Indiana",76.55000000000001
"Newton County, Mississippi",73.55999999999999
"Newton County, Missouri",76.33333333333334
"Newton County, Texas",76.825
"Nez Perce County, Idaho",78.23333333333333
"Niagara County, New York",77.13620689655173
"Nicholas County, Kentucky",73.25
"Nicholas County, West Virginia",73.99999999999999
"Nicollet County, Minnesota",81.60000000000001
"Niobrara County, Wyoming",77.9
"Noble County, Indiana",77.9
"Noble County, Ohio",78.5
"Noble County, Oklahoma",75.9
"Nobles County, Minnesota",82.08333333333333
"Nodaway County, Missouri",77.46000000000001
"Nolan County, Texas",75.64000000000001
"Nome Census Area, Alaska",82.2
"Norfolk County, Massachusetts",81.46328124999998
"Norfolk city, Virginia",75.2348484848485
"Norman County, Minnesota",78.16666666666667
"North Slope Borough, Alaska",78.55000000000001
"Northampton County, North Carolina",76.96000000000001
"Northampton County, Pennsylvania",79.680303030303
"Northampton County, Virginia",82.03333333333335
"Northumberland County, Pennsylvania",77.03333333333333
"Northumberland County, Virginia",78.60000000000001
"Northwest Arctic Borough, Alaska",77.5
"Norton County, Kansas",80.4
"Norton city, Virginia",72.7
"Nottoway County, Virginia",76.16666666666667
"Nowata County, Oklahoma",75.35
"Noxubee County, Mississippi",76.9
"Nuckolls County, Nebraska",78.0
"Nueces County, Texas",77.3027397260274
"Nye County, Nevada",75.00000000000001
"O'Brien County, Iowa",78.7
"Oakland County, Michigan",78.96327160493823
"Obion County, Tennessee",75.1
"Ocean County, New Jersey",78.41743119266054
"Oceana County, Michigan",79.23333333333333
"Ochiltree County, Texas",78.4
"Oconee County, Georgia",80.83333333333333
"Oconee County, South Carolina",76.05
"Oconto County, Wisconsin",78.95
"Ogemaw County, Michigan",75.97142857142856
"Oglala Lakota County, South Dakota",
"Ogle County, Illinois",79.36363636363636
"Oglethorpe County, Georgia",76.2
"Ohio County, Indiana",78.35
"Ohio County, Kentucky",75.03333333333333
"Ohio County, West Virginia",75.60555555555555
"Okaloosa County, Florida",78.0157894736842
"Okanogan County, Washington",80.52
"Okeechobee County, Florida",77.05555555555556
"Okfuskee County, Oklahoma",77.4
"Oklahoma County, Oklahoma",75.36697674418608
"Okmulgee County, Oklahoma",73.78999999999999
"Oktibbeha County, Mississippi",77.5625
"Oldham County, Kentucky",79.80833333333334
"Oldham County, Texas",79.0
"Oliver County, North Dakota",84.3
"Olmsted County, Minnesota",81.3
"Oneida County, Idaho",81.1
"Oneida County, New York",78.75781249999999
"Oneida County, Wisconsin",78.65833333333333
"Onondaga County, New York",79.4015384615385
"Onslow County, North Carolina",77.008
"Ontario County, New York",80.244
"Ontonagon County, Michigan",80.63333333333334
"Orange County, California",81.6575925925925
"Orange County, Florida",78.43597883597883
"Orange County, Indiana",77.01666666666667
"Orange County, New York",80.21866666666668
"Orange County, North Carolina",79.85000000000001
"Orange County, Texas",74.47
"Orange County, Vermont",82.27
"Orange County, Virginia",78.46
"Orangeburg County, South Carolina",74.33333333333334
"Oregon County, Missouri",75.10000000000001
"Orleans County, New York",78.26
"Orleans County, Vermont",80.42
"Orleans Parish, Louisiana",75.25850340136056
"Osage County, Kansas",78.0
"Osage County, Missouri",78.82499999999999
"Osage County, Oklahoma",77.6
"Osborne County, Kansas",76.8
"Osceola County, Florida",79.13235294117646
"Osceola County, Iowa",82.1
"Osceola County, Michigan",78.3
"Oscoda County, Michigan",76.5
"Oswego County, New York",79.65714285714284
"Otero County, Colorado",76.94285714285715
"Otero County, New Mexico",77.43076923076923
"Otoe County, Nebraska",78.80000000000001
"Otsego County, Michigan",78.46666666666667
"Otsego County, New York",81.07333333333334
"Ottawa County, Kansas",77.25
"Ottawa County, Michigan",80.9705882352941
"Ottawa County, Ohio",78.6
"Ottawa County, Oklahoma",74.01111111111112
"Otter Tail County, Minnesota",80.97647058823529
"Ouachita County, Arkansas",75.45
"Ouachita Parish, Louisiana",74.53076923076921
"Ouray County, Colorado",83.2
"Outagamie County, Wisconsin",78.98285714285714
"Overton County, Tennessee",73.52857142857144
"Owen County, Indiana",76.94
"Owen County, Kentucky",75.36666666666667
"Owsley County, Kentucky",71.9
"Owyhee County, Idaho",80.76666666666667
"Oxford County, Maine",78.925
"Ozark County, Missouri",81.15
"Ozaukee County, Wisconsin",81.24705882352941
"Pacific County, Washington",77.5
"Page County, Iowa",78.88333333333334
"Page County, Virginia",76.17999999999999
"Palm Beach County, Florida",80.35435540069687
"Palo Alto County, Iowa",78.4
"Palo Pinto County, Texas",76.4
"Pamlico County, North Carolina",79.575
"Panola County, Mississippi",73.26666666666667
"Panola County, Texas",76.26666666666667
"Park County, Colorado",80.45
"Park County, Montana",78.5
"Park County, Wyoming",81.67999999999999
"Parke County, Indiana",78.425
"Parker County, Texas",77.40526315789474
"Parmer County, Texas",79.3
"Pasco County, Florida",76.32123893805311
"Pasquotank County, North Carolina",76.18888888888888
"Passaic County, New Jersey",79.26842105263157
"Patrick County, Virginia",74.925
"Paulding County, Georgia",77.19375
"Paulding County, Ohio",77.64000000000001
"Pawnee County, Kansas",77.15
"Pawnee County, Nebraska",80.1
"Pawnee County, Oklahoma",76.38000000000001
"Payette County, Idaho",79.0
"Payne County, Oklahoma",77.00666666666667
"Peach County, Georgia",75.53999999999999
"Pearl River County, Mississippi",74.50000000000001
"Pecos County, Texas",77.8
"Pembina County, North Dakota",81.17999999999999
"Pemiscot County, Missouri",72.85000000000001
"Pend Oreille County, Washington",79.23999999999998
"Pender County, North Carolina",77.23846153846154
"Pendleton County, Kentucky",75.03333333333335
"Pendleton County, West Virginia",80.5
"Pennington County, Minnesota",80.02000000000001
"Pennington County, South Dakota",79.31363636363635
"Penobscot County, Maine",77.1314285714286
"Peoria County, Illinois",76.68333333333334
"Pepin County, Wisconsin",81.5
"Perkins County, Nebraska",82.9
"Perkins County, South Dakota",78.2
"Perquimans County, North Carolina",77.0
"Perry County, Alabama",73.9
"Perry County, Arkansas",75.83333333333333
"Perry County, Illinois",77.28333333333333
"Perry County, Indiana",75.96
"Perry County, Kentucky",71.9375
"Perry County, Mississippi",74.16666666666667
"Perry County, Missouri",81.38
