Name,Median Household Income,Life Expectancy
"Marshall County, Tennessee",45781,75.32
"Maury County, Tennessee",50707,76.62941176470588
"Monroe County, Tennessee",34126,75.05714285714285
"Montgomery County, Tennessee",48659,75.52083333333333
"Morgan County, Tennessee",50036,73.975
"Obion County, Tennessee",40076,75.1
"Overton County, Tennessee",35695,73.52857142857144
"Putnam County, Tennessee",40623,75.86153846153846
"Rhea County, Tennessee",34507,74.78333333333335
"Roane County, Tennessee",41425,74.53999999999999
"Robertson County, Tennessee",53204,75.25000000000001
"Rutherford County, Tennessee",60043,77.35813953488373
"Scott County, Tennessee",35443,72.2
"Sevier County, Tennessee",42107,75.8235294117647
"Shelby County, Tennessee",47083,74.79484536082475
"Sullivan County, Tennessee",42012,75.35135135135135
"Sumner County, Tennessee",59753,77.09714285714283
"Tipton County, Tennessee",56385,74.91666666666667
"Warren County, Tennessee",40322,73.56666666666666
"Washington County, Tennessee",45484,75.73636363636363
"Weakley County, Tennessee",36481,76.10000000000001
"White County, Tennessee",39778,73.64999999999999
"Williamson County, Tennessee",102881,81.23125000000002
"Wilson County, Tennessee",64476,76.96315789473684
"Anderson County, Texas",41711,77.45555555555556
"Angelina County, Texas",49768,76.0
"Aransas County, Texas",38990,76.32
"Atascosa County, Texas",48947,77.96249999999999
"Austin County, Texas",66690,78.86666666666666
"Bandera County, Texas",56437,80.34
"Bastrop County, Texas",63129,77.78
"Bee County, Texas",44865,76.11666666666667
"Bell County, Texas",48908,76.74615384615385
"Bexar County, Texas",52286,77.78031250000004
"Bowie County, Texas",40662,75.1222222222222
"Brazoria County, Texas",71251,77.65714285714284
"Brazos County, Texas",44270,78.51999999999997
"Brown County, Texas",42532,74.87500000000001
"Burnet County, Texas",51195,78.58749999999999
"Caldwell County, Texas",45984,77.89999999999999
"Calhoun County, Texas",56048,78.4
"Cameron County, Texas",34074,79.01566265060238
"Cass County, Texas",37308,76.38571428571429
"Chambers County, Texas",67598,77.86000000000001
"Cherokee County, Texas",42543,76.45
"Collin County, Texas",86217,80.54999999999998
"Colorado County, Texas",47882,79.47999999999999
"Comal County, Texas",67363,79.13636363636364
"Cooke County, Texas",44988,76.2625
"Coryell County, Texas",45998,75.94615384615385
"Dallas County, Texas",51799,77.7937768240343
"Denton County, Texas",75649,79.58888888888886
"DeWitt County, Texas",52548,78.16
"Ector County, Texas",65454,75.10000000000001
"Ellis County, Texas",68095,77.77000000000001
"El Paso County, Texas",43692,78.50482758620693
"Erath County, Texas",51256,79.7125
"Fannin County, Texas",40578,76.67777777777778
"Fayette County, Texas",51944,79.15714285714284
"Fort Bend County, Texas",95389,80.34927536231883
"Gaines County, Texas",60572,78.4
"Galveston County, Texas",69190,76.84827586206896
"Gillespie County, Texas",49297,80.46000000000001
"Gonzales County, Texas",47714,78.18333333333334
"Gray County, Texas",44110,76.15714285714286
"Grayson County, Texas",48126,75.35000000000001
"Gregg County, Texas",47727,75.51666666666665
"Grimes County, Texas",38181,78.75
"Guadalupe County, Texas",64343,79.04827586206896
"Hale County, Texas",45097,77.82222222222222
"Hardin County, Texas",54868,76.16363636363636
"Harris County, Texas",56629,77.9546875
"Harrison County, Texas",42958,75.86666666666667
"Hays County, Texas",58870,78.84285714285713
"Henderson County, Texas",47906,75.45333333333333
"Hidalgo County, Texas",35730,80.34770642201839
"Hill County, Texas",45494,76.21000000000001
"Hockley County, Texas",48840,76.85714285714286
"Hood County, Texas",61521,77.47
"Hopkins County, Texas",42191,76.65555555555557
"Houston County, Texas",36473,77.15714285714286
"Howard County, Texas",45380,73.76
"Hunt County, Texas",46048,76.02105263157895
"Hutchinson County, Texas",41395,74.60000000000001
"Jasper County, Texas",50651,75.23750000000001
"Jefferson County, Texas",48005,74.95692307692309
"Jim Wells County, Texas",38988,76.62857142857145
"Johnson County, Texas",58758,76.98518518518516
"Kaufman County, Texas",58141,76.43750000000001
"Kendall County, Texas",67208,81.13333333333334
"Kerr County, Texas",48680,78.44
"Kleberg County, Texas",35556,76.58000000000001
"Lamar County, Texas",36572,74.39166666666665
"Lampasas County, Texas",49792,78.475
"Liberty County, Texas",55152,76.1076923076923
"Limestone County, Texas",41957,76.3
"Lubbock County, Texas",47897,76.93275862068964
"McLennan County, Texas",46602,76.79555555555555
"Matagorda County, Texas",41900,76.35999999999999
"Maverick County, Texas",37109,78.4888888888889
"Medina County, Texas",62093,79.7
"Midland County, Texas",81064,78.12307692307695
"Milam County, Texas",50344,77.58571428571427
"Montgomery County, Texas",71577,78.0298245614035
"Moore County, Texas",52297,78.55
"Nacogdoches County, Texas",39865,75.92727272727272
"Navarro County, Texas",40845,77.47
"Nueces County, Texas",50587,77.3027397260274
"Orange County, Texas",50429,74.47
"Palo Pinto County, Texas",42346,76.4
"Panola County, Texas",47468,76.26666666666667
"Parker County, Texas",67012,77.40526315789474
"Polk County, Texas",42799,74.22222222222223
"Potter County, Texas",40536,74.75483870967743
"Randall County, Texas",61984,78.13749999999997
"Rockwall County, Texas",90940,78.99090909090908
"Rusk County, Texas",50615,76.21538461538462
"San Jacinto County, Texas",34100,74.60000000000001
"San Patricio County, Texas",54966,77.10624999999999
"Shelby County, Texas",45219,75.18333333333334
"Smith County, Texas",49060,77.3425
"Starr County, Texas",29822,77.3923076923077
"Tarrant County, Texas",60737,77.54339622641511
"Taylor County, Texas",48636,75.3
"Titus County, Texas",42219,76.5375
"Tom Green County, Texas",48114,77.25652173913043
"Travis County, Texas",65269,79.77087912087912
"Tyler County, Texas",36349,77.12
"Upshur County, Texas",43710,75.98571428571428
"Uvalde County, Texas",38086,78.67999999999999
"Val Verde County, Texas",46325,78.94444444444444
"Van Zandt County, Texas",47555,77.80999999999999
"Victoria County, Texas",56545,77.46818181818183
"Walker County, Texas",40448,77.425
"Waller County, Texas",47158,80.1
"Washington County, Texas",52065,78.6
"Webb County, Texas",39774,78.62962962962962
"Wharton County, Texas",42313,77.60000000000001
"Wichita County, Texas",45416,74.46363636363637
"Willacy County, Texas",26987,78.75
"Williamson County, Texas",78311,79.35256410256413
"Wilson County, Texas",73183,79.85999999999999
"Wise County, Texas",54045,78.42000000000002
"Wood County, Texas",46412,76.0
"Box Elder County, Utah",55776,79.22727272727273
"Cache County, Utah",50518,80.65652173913045
"Carbon County, Utah",46879,75.62
"Davis County, Utah",72016,80.31836734693877
"Duchesne County, Utah",65761,80.7
"Iron County, Utah",44455,79.1857142857143
"Salt Lake County, Utah",65694,78.8758974358974
"Sanpete County, Utah",45345,79.6
"Sevier County, Utah",45631,78.96
"Summit County, Utah",91725,81.57142857142857
"Tooele County, Utah",68226,77.8375
"Uintah County, Utah",71139,78.60000000000001
"Utah County, Utah",65487,79.94910714285712
"Wasatch County, Utah",78454,79.525
"Washington County, Utah",54913,81.05714285714286
"Weber County, Utah",59146,77.55400000000002
"Addison County, Vermont",59953,82.03999999999999
"Bennington County, Vermont",51582,82.13333333333333
"Caledonia County, Vermont",46668,81.58
"Chittenden County, Vermont",67997,81.12580645161289
"Franklin County, Vermont",62113,78.99
"Lamoille County, Vermont",59049,80.64285714285714
"Orange County, Vermont",55711,82.27
"Orleans County, Vermont",44193,80.42
"Rutland County, Vermont",52831,80.13
"Washington County, Vermont",56787,81.15882352941176
"Windham County, Vermont",50210,80.45294117647059
"Windsor County, Vermont",54673,82.29375000000002
"Accomack County, Virginia",38023,76.88749999999999
"Albemarle County, Virginia",70589,81.025
"Amherst County, Virginia",49687,76.6625
"Arlington County, Virginia",106768,82.04651162790698
"Augusta County, Virginia",56766,78.30769230769232
"Bedford County, Virginia",54062,77.66874999999999
"Botetourt County, Virginia",58985,78.025
"Buchanan County, Virginia",26060,74.18571428571428
"Campbell County, Virginia",45901,76.49090909090908
"Caroline County, Virginia",52019,76.25714285714285
"Carroll County, Virginia",47764,76.4
"Chesterfield County, Virginia",75131,78.97777777777777
"Culpeper County, Virginia",67030,78.2
"Dinwiddie County, Virginia",52370,76.03999999999999
"Fairfax County, Virginia",113208,82.58761467889907
"Fauquier County, Virginia",91940,79.26875
"Fluvanna County, Virginia",67083,80.0
"Franklin County, Virginia",49061,76.81
"Frederick County, Virginia",71993,78.53846153846153
"Gloucester County, Virginia",67330,77.73750000000001
"Goochland County, Virginia",85030,78.475
"Halifax County, Virginia",41513,75.92222222222222
"Hanover County, Virginia",82085,78.66363636363634
"Henrico County, Virginia",66085,78.67966101694917
"Henry County, Virginia",35437,74.42857142857143
"Isle of Wight County, Virginia",67051,77.45
"James City County, Virginia",73968,81.13636363636364
"King George County, Virginia",85520,78.86
"Lee County, Virginia",31538,77.0
"Loudoun County, Virginia",125003,81.86222222222224
"Louisa County, Virginia",56519,77.56666666666666
"Mecklenburg County, Virginia",29108,76.375
"Montgomery County, Virginia",52151,78.04545454545455
"New Kent County, Virginia",73386,77.76666666666667
"Orange County, Virginia",59816,78.46
"Page County, Virginia",40729,76.17999999999999
"Pittsylvania County, Virginia",41410,75.88125000000001
"Powhatan County, Virginia",78357,79.35
"Prince Edward County, Virginia",43463,74.73333333333333
"Prince George County, Virginia",60666,79.64000000000001
"Prince William County, Virginia",99766,80.12857142857142
"Pulaski County, Virginia",52851,75.43749999999999
"Roanoke County, Virginia",63210,79.25294117647059
"Rockbridge County, Virginia",45654,80.225
"Rockingham County, Virginia",51979,79.77894736842106
"Russell County, Virginia",38397,76.17142857142858
"Scott County, Virginia",37585,75.18333333333335
"Shenandoah County, Virginia",55682,78.66666666666667
"Smyth County, Virginia",38839,74.45
"Spotsylvania County, Virginia",75535,78.62142857142855
"Stafford County, Virginia",95882,79.49999999999999
"Tazewell County, Virginia",42797,73.34
"Warren County, Virginia",57423,76.6
"Washington County, Virginia",45405,76.99230769230768
"Wise County, Virginia",38125,74.02727272727273
"Wythe County, Virginia",42817,76.03333333333335
"York County, Virginia",84580,79.775
"Alexandria city, Virginia",90056,81.35454545454544
"Charlottesville city, Virginia",61775,79.10999999999999
"Chesapeake city, Virginia",67491,77.374358974359
"Danville city, Virginia",32966,73.02142857142857
"Fairfax city, Virginia",117081,82.6
"Fredericksburg city, Virginia",50417,78.96
"Hampton city, Virginia",51867,75.56551724137931
"Harrisonburg city, Virginia",40520,79.82499999999999
"Hopewell city, Virginia",32372,72.7
"Lynchburg city, Virginia",39374,76.32666666666667
"Manassas city, Virginia",73682,80.3
"Newport News city, Virginia",48630,76.20526315789475
"Norfolk city, Virginia",45996,75.2348484848485
"Petersburg city, Virginia",29782,72.28181818181817
"Portsmouth city, Virginia",49242,73.07307692307691
"Richmond city, Virginia",39906,75.27999999999999
"Roanoke city, Virginia",39835,74.80000000000001
"Salem city, Virginia",45621,76.56
"Staunton city, Virginia",40831,75.99999999999999
"Suffolk city, Virginia",61203,76.22692307692306
"Virginia Beach city, Virginia",67281,78.46470588235293
"Waynesboro city, Virginia",43179,75.2
"Winchester city, Virginia",52496,77.96
"Asotin County, Washington",54245,77.56
"Benton County, Washington",62484,79.61875
"Chelan County, Washington",56890,80.4230769230769
"Clallam County, Washington",44929,78.85
"Clark County, Washington",64275,79.15510204081632
"Cowlitz County, Washington",49949,76.96521739130435
"Douglas County, Washington",54464,81.1
"Franklin County, Washington",59664,80.39166666666667
"Grant County, Washington",51667,80.31875
"Grays Harbor County, Washington",44122,76.85
"Island County, Washington",60532,81.43684210526315
"Jefferson County, Washington",56740,81.37142857142855
"King County, Washington",81916,81.20185185185186
"Kitsap County, Washington",66090,79.3808510638298
"Kittitas County, Washington",45530,80.7375
"Klickitat County, Washington",47451,82.73333333333333
"Lewis County, Washington",48179,78.31500000000003
"Mason County, Washington",55891,77.55833333333334
"Okanogan County, Washington",45292,80.52
"Pacific County, Washington",38061,77.5
"Pierce County, Washington",60167,78.51000000000002
"Skagit County, Washington",57122,79.72142857142856
"Snohomish County, Washington",76251,79.591095890411
"Spokane County, Washington",48525,77.72330097087378
"Stevens County, Washington",41271,77.625
"Thurston County, Washington",62137,79.77083333333336
"Walla Walla County, Washington",49870,80.02727272727272
"Whatcom County, Washington",55016,80.53870967741936
"Whitman County, Washington",41438,80.82857142857142
"Yakima County, Washington",47223,78.28863636363636
"Berkeley County, West Virginia",53548,76.29285714285713
"Boone County, West Virginia",36771,74.45
"Brooke County, West Virginia",47368,75.21666666666667
"Cabell County, West Virginia",38839,73.28518518518518
"Fayette County, West Virginia",36970,76.41666666666667
"Greenbrier County, West Virginia",39004,75.44285714285715
"Hampshire County, West Virginia",32270,78.14
"Hancock County, West Virginia",37284,75.6375
"Harrison County, West Virginia",48285,74.55454545454546
"Jackson County, West Virginia",46718,78.01666666666667
"Jefferson County, West Virginia",69526,77.93333333333334
"Kanawha County, West Virginia",45028,75.03469387755106
"Lincoln County, West Virginia",34583,72.58
"Logan County, West Virginia",35557,75.83333333333333
"McDowell County, West Virginia",27065,75.6125
"Marion County, West Virginia",44937,76.4
"Marshall County, West Virginia",57196,75.17777777777778
"Mason County, West Virginia",31174,76.96666666666667
"Mercer County, West Virginia",35054,73.46875
"Mineral County, West Virginia",43025,76.67142857142856
"Mingo County, West Virginia",31816,73.25714285714287
"Monongalia County, West Virginia",45880,77.69473684210527
"Nicholas County, West Virginia",41220,73.99999999999999
"Ohio County, West Virginia",48833,75.60555555555555
"Preston County, West Virginia",46091,77.06250000000001
"Putnam County, West Virginia",58424,77.76
"Raleigh County, West Virginia",37262,75.3235294117647
"Randolph County, West Virginia",36350,79.63333333333333
"Upshur County, West Virginia",40991,76.28
"Wayne County, West Virginia",31843,75.66363636363636
"Wood County, West Virginia",39991,75.33461538461539
"Wyoming County, West Virginia",37819,72.75
"Adams County, Wisconsin",41968,77.17999999999999
"Barron County, Wisconsin",51390,79.02
"Brown County, Wisconsin",54802,79.14375000000003
"Calumet County, Wisconsin",70525,80.79090909090908
"Chippewa County, Wisconsin",52865,80.01818181818182
"Clark County, Wisconsin",50565,80.825
"Columbia County, Wisconsin",61171,80.23333333333333
"Dane County, Wisconsin",65202,80.58624999999999
"Dodge County, Wisconsin",55832,78.92777777777778
"Door County, Wisconsin",55933,78.9
"Douglas County, Wisconsin",50042,78.16
"Dunn County, Wisconsin",53483,81.61428571428571
"Eau Claire County, Wisconsin",51667,79.23846153846154
"Fond du Lac County, Wisconsin",57620,80.29411764705883
"Grant County, Wisconsin",51236,79.57272727272728
"Green County, Wisconsin",59367,79.725
"Iowa County, Wisconsin",58121,80.7
"Jackson County, Wisconsin",51901,79.76
"Jefferson County, Wisconsin",62399,80.45263157894736
"Juneau County, Wisconsin",45597,78.72857142857141
"Kenosha County, Wisconsin",55845,77.59354838709677
"Kewaunee County, Wisconsin",61430,81.33333333333333
"La Crosse County, Wisconsin",49933,79.26315789473684
"Lincoln County, Wisconsin",51179,78.28888888888889
"Manitowoc County, Wisconsin",50302,79.62499999999999
"Marathon County, Wisconsin",55687,80.41111111111111
"Marinette County, Wisconsin",49040,79.13636363636364
"Milwaukee County, Wisconsin",45859,76.7435555555556
"Monroe County, Wisconsin",53753,79.13333333333334
"Oconto County, Wisconsin",52323,78.95
"Oneida County, Wisconsin",50422,78.65833333333333
"Outagamie County, Wisconsin",59252,78.98285714285714
"Ozaukee County, Wisconsin",79048,81.24705882352941
"Pierce County, Wisconsin",61481,81.01428571428572
"Polk County, Wisconsin",54972,78.66
"Portage County, Wisconsin",57244,81.58181818181818
"Racine County, Wisconsin",57232,78.02432432432431
"Fayette County, Kentucky",51948,77.5916666666667
"Floyd County, Kentucky",28104,73.03
"Franklin County, Kentucky",51851,75.84545454545456
"Grant County, Kentucky",41551,74.55000000000001
"Graves County, Kentucky",37356,76.6
"Grayson County, Kentucky",36342,73.9
"Greenup County, Kentucky",46523,75.9
"Hardin County, Kentucky",49229,76.44210526315791
"Harlan County, Kentucky",27386,73.10909090909091
"Henderson County, Kentucky",42167,74.97272727272728
"Hopkins County, Kentucky",46652,73.91666666666667
"Jefferson County, Kentucky",51259,76.06153846153842
"Jessamine County, Kentucky",48049,76.9625
"Johnson County, Kentucky",36436,74.05
"Kenton County, Kentucky",52043,75.19268292682924
"Knox County, Kentucky",31780,73.475
"Laurel County, Kentucky",37527,75.09090909090911
"Letcher County, Kentucky",26796,72.87142857142858
"Lincoln County, Kentucky",45970,73.26
"Logan County, Kentucky",45654,75.16666666666667
"McCracken County, Kentucky",51114,74.84705882352941
"Madison County, Kentucky",45383,76.14117647058822
"Marion County, Kentucky",39163,76.26666666666667
"Marshall County, Kentucky",51046,75.75000000000001
"Meade County, Kentucky",51209,74.15
"Mercer County, Kentucky",46881,76.67999999999999
"Montgomery County, Kentucky",36284,76.14999999999999
"Muhlenberg County, Kentucky",41112,74.22222222222223
"Nelson County, Kentucky",51404,75.84444444444443
"Ohio County, Kentucky",39640,75.03333333333333
"Oldham County, Kentucky",81569,79.80833333333334
"Perry County, Kentucky",31094,71.9375
"Pike County, Kentucky",33321,72.67894736842106
"Pulaski County, Kentucky",41365,74.78461538461538
"Rowan County, Kentucky",26616,75.275
"Scott County, Kentucky",63526,77.77272727272727
"Shelby County, Kentucky",60903,78.3111111111111
"Taylor County, Kentucky",28743,75.94
"Warren County, Kentucky",44679,76.57499999999999
"Wayne County, Kentucky",28428,76.26
"Whitley County, Kentucky",34039,71.67142857142858
"Woodford County, Kentucky",51368,77.3125
"Acadia Parish, Louisiana",40031,74.44545454545454
"Allen Parish, Louisiana",43427,76.2
"Ascension Parish, Louisiana",76632,78.4
"Assumption Parish, Louisiana",57526,76.75
"Avoyelles Parish, Louisiana",33598,74.6875
"Beauregard Parish, Louisiana",41944,75.0
"Bossier Parish, Louisiana",56140,76.18571428571428
"Caddo Parish, Louisiana",41040,74.31639344262295
"Calcasieu Parish, Louisiana",45767,74.49999999999999
"Concordia Parish, Louisiana",31094,73.16
"De Soto Parish, Louisiana",40776,73.81428571428572
"East Baton Rouge Parish, Louisiana",50519,74.96543209876539
"Evangeline Parish, Louisiana",30651,75.2
"Franklin Parish, Louisiana",36729,73.73333333333333
"Grant Parish, Louisiana",40652,74.34
"Iberia Parish, Louisiana",46365,75.11428571428571
"Iberville Parish, Louisiana",46045,74.02857142857142
"Jefferson Parish, Louisiana",49576,76.31355932203388
"Jefferson Davis Parish, Louisiana",42539,74.75714285714285
"Lafayette Parish, Louisiana",51981,77.77027027027027
"Lafourche Parish, Louisiana",52589,75.55714285714286
"Lincoln Parish, Louisiana",32832,77.30000000000001
"Livingston Parish, Louisiana",58677,76.03999999999999
"Morehouse Parish, Louisiana",30050,71.68749999999999
"Natchitoches Parish, Louisiana",27977,76.17500000000001
"Orleans Parish, Louisiana",39077,75.25850340136056
"Ouachita Parish, Louisiana",36709,74.53076923076921
"Plaquemines Parish, Louisiana",35444,74.31666666666668
"Pointe Coupee Parish, Louisiana",40826,76.93333333333334
"Rapides Parish, Louisiana",43222,74.89333333333333
"Richland Parish, Louisiana",33028,74.48333333333333
"Sabine Parish, Louisiana",42464,75.07142857142857
"St. Bernard Parish, Louisiana",41971,74.59285714285714
"St. Charles Parish, Louisiana",61502,76.85833333333332
"St. James Parish, Louisiana",57753,76.51428571428572
"St. John the Baptist Parish, Louisiana",53502,74.9909090909091
"St. Landry Parish, Louisiana",30286,74.67368421052632
"St. Martin Parish, Louisiana",45418,75.46363636363637
"St. Mary Parish, Louisiana",40752,74.00625000000001
"St. Tammany Parish, Louisiana",63180,77.59210526315792
"Tangipahoa Parish, Louisiana",42962,74.69500000000001
"Terrebonne Parish, Louisiana",41786,74.655
"Union Parish, Louisiana",34032,73.68333333333332
"Vermilion Parish, Louisiana",46658,76.45
"Vernon Parish, Louisiana",43478,76.575
"Washington Parish, Louisiana",30095,73.21000000000001
"Webster Parish, Louisiana",30972,75.08181818181818
"West Baton Rouge Parish, Louisiana",59936,76.62
"Androscoggin County, Maine",50338,76.93333333333334
"Aroostook County, Maine",36596,77.765
"Cumberland County, Maine",64215,80.10363636363635
"Franklin County, Maine",44083,78.17142857142856
"Hancock County, Maine",49790,79.85
"Kennebec County, Maine",51335,77.82142857142857
"Knox County, Maine",47136,78.85
"Lincoln County, Maine",50767,79.01428571428572
"Oxford County, Maine",42475,78.925
"Penobscot County, Maine",44173,77.1314285714286
"Sagadahoc County, Maine",55200,79.88571428571427
"Somerset County, Maine",39504,76.67142857142856
"Waldo County, Maine",42312,78.8875
"Washington County, Maine",35944,76.35
"York County, Maine",61613,79.07272727272726
"Allegany County, Maryland",38281,76.32173913043479
"Anne Arundel County, Maryland",91230,78.86597938144328
"Baltimore County, Maryland",68775,78.07722772277229
"Calvert County, Maryland",106247,80.73888888888888
"Caroline County, Maryland",53725,75.83333333333334
"Carroll County, Maryland",84887,78.48648648648647
"Cecil County, Maryland",70676,76.67777777777778
"Charles County, Maryland",88700,79.6689655172414
"Dorchester County, Maryland",50337,77.61111111111111
"Frederick County, Maryland",83819,80.0396551724138
"Garrett County, Maryland",46665,78.0142857142857
"Harford County, Maryland",78050,78.81176470588237
"Howard County, Maryland",110892,81.70740740740742
"Montgomery County, Maryland",98917,83.01299999999998
"Prince George's County, Maryland",76741,79.60900000000001
"Queen Anne's County, Maryland",91250,79.17272727272726
"St. Mary's County, Maryland",85163,80.75000000000001
"Somerset County, Maryland",43926,74.86666666666666
"Talbot County, Maryland",65867,80.16999999999999
"Washington County, Maryland",55979,76.15517241379308
"Wicomico County, Maryland",54781,76.94210526315787
"Worcester County, Maryland",54153,77.90714285714286
"Baltimore city, Maryland",44165,73.03944444444444
"Barnstable County, Massachusetts",66102,80.42745098039218
"Berkshire County, Massachusetts",50765,80.25263157894736
"Bristol County, Massachusetts",60183,78.4885245901639
"Essex County, Massachusetts",68455,80.59182389937111
"Franklin County, Massachusetts",58613,80.87777777777778
"Hampden County, Massachusetts",51514,78.61089108910893
"Hampshire County, Massachusetts",60583,81.62068965517241
"Middlesex County, Massachusetts",90267,81.70230263157896
"Norfolk County, Massachusetts",94039,81.46328124999998
"Plymouth County, Massachusetts",75080,79.9548387096774
"Suffolk County, Massachusetts",56771,79.62934131736525
"Worcester County, Massachusetts",65753,79.73554216867467
"Allegan County, Michigan",55250,79.5782608695652
"Alpena County, Michigan",40871,77.25555555555556
"Antrim County, Michigan",50114,80.07142857142857
"Barry County, Michigan",57238,79.36363636363636
"Bay County, Michigan",46560,77.02307692307691
"Berrien County, Michigan",46649,76.83191489361701
"Branch County, Michigan",47909,77.19166666666666
"Calhoun County, Michigan",43084,76.26756756756755
"Cass County, Michigan",49917,77.87272727272727
"Charlevoix County, Michigan",46979,79.30833333333332
"Cheboygan County, Michigan",42549,79.1625
"Chippewa County, Michigan",42869,78.06363636363636
"Clare County, Michigan",31321,75.19000000000001
"Clinton County, Michigan",63764,79.89999999999999
"Delta County, Michigan",41161,79.87272727272726
"Dickinson County, Michigan",48734,79.9
"Eaton County, Michigan",56005,78.81111111111112
"Emmet County, Michigan",49372,80.07142857142857
"Genesee County, Michigan",44025,75.28571428571426
"Gladwin County, Michigan",40986,76.39999999999999
"Grand Traverse County, Michigan",55013,79.9625
"Gratiot County, Michigan",41316,78.11111111111111
"Hillsdale County, Michigan",46202,77.63333333333334
"Houghton County, Michigan",44071,78.75999999999998
"Huron County, Michigan",46267,77.86
"Ingham County, Michigan",47082,77.94590163934424
"Ionia County, Michigan",50823,78.53333333333332
"Iosco County, Michigan",40687,76.05
"Isabella County, Michigan",40838,78.43076923076923
"Jackson County, Michigan",50783,77.11891891891891
"Kalamazoo County, Michigan",52164,78.92692307692306
"Kent County, Michigan",54340,79.6682926829268
"Lapeer County, Michigan",57762,77.9909090909091
"Leelanau County, Michigan",60837,82.67999999999999
"Lenawee County, Michigan",48279,77.9478260869565
"Livingston County, Michigan",76455,79.33859649122806
"Macomb County, Michigan",54640,77.11960784313725
"Manistee County, Michigan",42032,77.775
"Marquette County, Michigan",48259,78.94999999999999
"Mason County, Michigan",44454,77.9625
"Mecosta County, Michigan",41502,77.8
"Menominee County, Michigan",39904,82.17142857142858
"Midland County, Michigan",59292,79.84210526315788
"Monroe County, Michigan",54396,77.10263157894737
"Montcalm County, Michigan",40547,78.68461538461538
"Muskegon County, Michigan",47453,76.95714285714286
"Newaygo County, Michigan",45213,78.05454545454546
"Oakland County, Michigan",69998,78.96327160493823
"Oceana County, Michigan",43588,79.23333333333333
"Ogemaw County, Michigan",37282,75.97142857142856
"Osceola County, Michigan",42012,78.3
"Otsego County, Michigan",51000,78.46666666666667
"Ottawa County, Michigan",61012,80.9705882352941
"Roscommon County, Michigan",40133,76.31249999999999
"Saginaw County, Michigan",43383,76.40892857142855
"St. Clair County, Michigan",51127,76.17659574468085
"St. Joseph County, Michigan",46626,76.62941176470588
"Sanilac County, Michigan",41444,78.73333333333332
"Shiawassee County, Michigan",51839,77.36470588235295
"Tuscola County, Michigan",45767,78.21538461538461
"Van Buren County, Michigan",48034,78.31333333333333
"Washtenaw County, Michigan",61977,79.58875000000002
"Wayne County, Michigan",41557,74.46294964028783
"Wexford County, Michigan",44054,77.08749999999999
"Anoka County, Minnesota",73382,80.14025974025972
"Becker County, Minnesota",56837,80.35
"Beltrami County, Minnesota",46823,78.71
"Benton County, Minnesota",50121,79.71111111111111
"Blue Earth County, Minnesota",48350,80.37333333333332
"Brown County, Minnesota",57004,81.3125
"Carlton County, Minnesota",55214,77.8142857142857
"Carver County, Minnesota",92653,82.37058823529412
"Cass County, Minnesota",48139,79.76
"Chisago County, Minnesota",69843,80.28
"Clay County, Minnesota",62918,79.8923076923077
"Crow Wing County, Minnesota",51205,80.22500000000001
"Dakota County, Minnesota",77196,80.68333333333334
"Dodge County, Minnesota",60830,81.68
"Douglas County, Minnesota",60317,81.73333333333333
"Fillmore County, Minnesota",52048,82.53333333333333
"Freeborn County, Minnesota",47023,81.60999999999999
"Goodhue County, Minnesota",58610,80.83000000000001
"Hennepin County, Minnesota",68935,80.32043795620436
"Hubbard County, Minnesota",53993,82.17142857142856
"Isanti County, Minnesota",62147,80.91250000000001
"Itasca County, Minnesota",53377,79.89090909090909
"Kandiyohi County, Minnesota",52324,81.425
"Le Sueur County, Minnesota",62470,81.35000000000001
"Lyon County, Minnesota",55622,80.02857142857142
"McLeod County, Minnesota",62321,82.18571428571428
"Martin County, Minnesota",47613,81.3
"Meeker County, Minnesota",59961,80.66666666666667
"Mille Lacs County, Minnesota",51148,77.42857142857143
"Morrison County, Minnesota",55419,81.975
"Mower County, Minnesota",54752,80.72727272727272
"Nicollet County, Minnesota",56760,81.60000000000001
"Nobles County, Minnesota",50521,82.08333333333333
"Olmsted County, Minnesota",69973,81.3
"Otter Tail County, Minnesota",56467,80.97647058823529
"Pine County, Minnesota",45814,79.6875
"Polk County, Minnesota",56537,78.39000000000001
"Ramsey County, Minnesota",57384,79.53384615384614
"Rice County, Minnesota",57323,81.32307692307691
"St. Louis County, Minnesota",50124,78.24666666666668
"Scott County, Minnesota",92506,80.80952380952381
"Sherburne County, Minnesota",80088,80.73636363636365
"Stearns County, Minnesota",55030,81.92222222222223
"Steele County, Minnesota",61165,82.6125
"Todd County, Minnesota",50550,81.51249999999999
"Wabasha County, Minnesota",58011,82.25
